created_date,f_initial_deal_acquisition_date,first_meeting_date,business_meeting_scheduled_date,inflow_route_media_lasttouch,cv_content_sub_lasttouch,stage_name,reasons_not_negotiated,scheduled_initialdead_interval_days,scheduled_initialdead_interval_days_category
2025-11-02T08:24:44.000Z,2025-11-04T09:00:00.000Z,2025-11-11T09:00:00.000Z,2025-11-11T09:00:00.000Z,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,7,2週間以内
2025-11-02T16:41:39.000Z,2025-11-05T09:00:00.000Z,2025-11-06T09:00:00.000Z,2025-11-06T09:00:00.000Z,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,1,3日以内
2025-11-02T21:25:23.000Z,2025-11-04T09:00:00.000Z,2025-11-26T09:00:00.000Z,2025-11-26T09:00:00.000Z,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,22,2週間以上
2025-11-02T21:33:06.000Z,2025-11-05T09:00:00.000Z,,2025-11-10T09:00:00.000Z,DIS,デモ電話_Facebook_Dis/Lis LP,00_商談再設定フェーズ,,5,1週間
2025-11-02T22:46:14.000Z,2025-11-10T09:00:00.000Z,,2025-11-13T09:00:00.000Z,DIS,デモ電話_Facebook_Dis/Lis LP,00_商談再設定フェーズ,,3,1週間
2025-11-03T02:00:59.000Z,2025-11-13T09:00:00.000Z,,2025-11-18T09:00:00.000Z,DIS,デモ電話_Facebook_Dis/Lis LP,00_商談再設定フェーズ,,5,1週間
2025-11-03T09:04:34.000Z,2025-11-04T09:00:00.000Z,,2025-11-10T09:00:00.000Z,DIS,デモ電話_Facebook_Dis/Lis LP,00_商談再設定フェーズ,連絡つかず/音信不通,6,1週間
2025-11-03T21:48:08.000Z,2025-11-04T09:00:00.000Z,2025-11-05T09:00:00.000Z,2025-11-05T09:00:00.000Z,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,,1,3日以内
2025-11-03T23:23:09.000Z,2025-12-15T09:00:00.000Z,2025-12-16T09:00:00.000Z,2025-12-16T09:00:00.000Z,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,1,3日以内
2025-11-04T19:38:09.000Z,2026-01-15T09:00:00.000Z,2026-01-19T09:00:00.000Z,2026-01-19T09:00:00.000Z,FAX・EDM,デモ電話_FAX_ホテル_FAX・EDM,99_失注,,4,1週間
2025-11-04T20:46:33.000Z,2025-11-04T09:00:00.000Z,2025-12-10T09:00:00.000Z,2025-12-08T09:00:00.000Z,FAX・EDM,デモ電話_FAX_ホテル_FAX・EDM,99_失注,,34,2週間以上
2025-11-04T21:26:23.000Z,2025-11-04T09:00:00.000Z,2025-11-05T09:00:00.000Z,2025-11-05T09:00:00.000Z,LIS,デモ電話_LIS_Google_電話代行,99_失注,,1,3日以内
2025-11-04T22:27:45.000Z,2025-11-04T09:00:00.000Z,2025-11-10T09:00:00.000Z,2025-11-06T09:00:00.000Z,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,2,3日以内
2025-11-05T00:57:34.000Z,2025-11-04T09:00:00.000Z,2025-11-05T09:00:00.000Z,2025-11-05T09:00:00.000Z,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,,1,3日以内
2025-11-05T01:18:15.000Z,2025-11-04T09:00:00.000Z,2025-11-10T09:00:00.000Z,2025-11-10T09:00:00.000Z,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,,6,1週間
2025-11-05T06:28:47.000Z,2025-11-07T09:00:00.000Z,2025-11-11T09:00:00.000Z,2025-11-10T09:00:00.000Z,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,3,1週間
2025-11-05T07:16:42.000Z,2025-11-05T09:00:00.000Z,2025-11-12T09:00:00.000Z,2025-11-12T09:00:00.000Z,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,7,2週間以内
2025-11-05T18:46:47.000Z,2025-11-05T09:00:00.000Z,2025-11-10T09:00:00.000Z,2025-11-10T09:00:00.000Z,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,5,1週間
2025-11-05T20:30:38.000Z,2025-11-05T09:00:00.000Z,2025-11-11T09:00:00.000Z,2025-11-11T09:00:00.000Z,TOP,デモ電話_フリーミアムLP_TOP LP,06_有料契約申請完了,,6,1週間
2025-11-05T20:40:27.000Z,2025-11-06T09:00:00.000Z,2025-11-10T09:00:00.000Z,2025-11-10T09:00:00.000Z,LIS,デモ電話_Google_PC/SP_/ad-Ip/top,99_失注,,4,1週間
2025-11-05T21:34:23.000Z,2025-11-07T09:00:00.000Z,2025-11-21T09:00:00.000Z,2025-11-21T09:00:00.000Z,LIS,デモ電話_PC_Aパターン_AI LP,99_失注,,14,2週間以上
2025-11-05T21:51:34.000Z,2025-11-06T09:00:00.000Z,2025-11-10T09:00:00.000Z,2025-12-08T09:00:00.000Z,FAX・EDM,デモ電話_EDM_パターン1_FAX・EDM,06_有料契約申請完了,,32,2週間以上
2025-11-05T22:39:29.000Z,2025-11-10T09:00:00.000Z,2025-11-13T09:00:00.000Z,2025-11-13T09:00:00.000Z,FAX・EDM,デモ電話_EDM_パターン1_FAX・EDM,01_商談前準備フェーズ,,3,1週間
2025-11-05T23:43:41.000Z,2025-11-13T09:00:00.000Z,2025-11-20T09:00:00.000Z,2025-11-20T09:00:00.000Z,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,7,2週間以内
2025-11-06T00:01:50.000Z,2025-11-05T09:00:00.000Z,2025-11-06T09:00:00.000Z,2025-11-06T09:00:00.000Z,TOP,デモ電話_フリーミアムLP_TOP LP,06_有料契約申請完了,,1,3日以内
2025-11-06T00:24:50.000Z,2025-11-05T09:00:00.000Z,2025-11-06T09:00:00.000Z,2025-11-06T09:00:00.000Z,TOP,デモ電話_SP_Aパターン_TOP LP,99_失注,,1,3日以内
2025-11-06T01:19:40.000Z,2025-11-05T09:00:00.000Z,2025-11-10T09:00:00.000Z,2025-11-10T09:00:00.000Z,TOP,デモ電話_フリーミアムLP_TOP LP,05_決裁者合意フェーズ,,5,1週間
2025-11-06T01:43:03.000Z,2025-11-05T09:00:00.000Z,2025-11-12T09:00:00.000Z,2025-11-12T09:00:00.000Z,FAX・EDM,デモ電話_EDM_パターン1_FAX・EDM,99_失注,,7,2週間以内
2025-11-06T03:36:35.000Z,2025-11-05T09:00:00.000Z,2025-11-06T09:00:00.000Z,2025-11-06T09:00:00.000Z,DIS,デモ電話_Facebook,06_有料契約申請完了,,1,3日以内
2025-11-06T17:13:57.000Z,2025-11-06T09:00:00.000Z,2025-11-10T09:00:00.000Z,2025-11-10T09:00:00.000Z,DIS,デモ電話_Facebook,99_失注,,4,1週間
2025-11-06T18:57:41.000Z,2025-11-06T09:00:00.000Z,,2025-11-20T09:00:00.000Z,FAX・EDM,デモ電話_FAX_ホテル,00_商談再設定フェーズ,,14,2週間以上
2025-11-06T18:59:17.000Z,2025-11-06T09:00:00.000Z,2025-11-10T09:00:00.000Z,2025-11-10T09:00:00.000Z,TOP,デモ電話_フリーミアムLP,07_契約締結完了,,4,1週間
2025-11-06T19:04:55.000Z,2025-11-06T09:00:00.000Z,2025-11-10T09:00:00.000Z,2025-11-10T09:00:00.000Z,TOP,デモ電話_フリーミアムLP,06_有料契約申請完了,,4,1週間
2025-11-06T22:06:25.000Z,2025-11-06T09:00:00.000Z,2025-11-11T09:00:00.000Z,2025-11-11T09:00:00.000Z,TOP,デモ電話_フリーミアムLP,06_有料契約申請完了,,5,1週間
2025-11-06T23:15:06.000Z,2025-11-06T09:00:00.000Z,2025-11-19T09:00:00.000Z,2025-11-19T09:00:00.000Z,DIS,デモ電話_Facebook,03_担当者合意フェーズ,,13,2週間以内
2025-11-07T00:33:39.000Z,2025-11-06T09:00:00.000Z,2025-11-10T09:00:00.000Z,2025-11-10T09:00:00.000Z,TOP,デモ電話_フリーミアムLP,99_失注,,4,1週間
2025-11-07T02:19:49.000Z,2025-11-06T09:00:00.000Z,2025-11-10T09:00:00.000Z,2025-11-10T09:00:00.000Z,LIS,デモ電話_LIS_Google_電話代行,99_失注,,4,1週間
2025-11-07T08:11:40.000Z,2025-11-07T09:00:00.000Z,2025-11-11T09:00:00.000Z,2025-11-11T09:00:00.000Z,DIS,デモ電話_Facebook,99_失注,,4,1週間
2025-11-07T19:36:43.000Z,2025-11-11T09:00:00.000Z,2025-11-13T09:00:00.000Z,2025-11-13T09:00:00.000Z,FAX・EDM,デモ電話_FAX_病院・クリニック,04_稟議用資料提案フェーズ,,2,3日以内
2025-11-07T19:55:32.000Z,2025-11-10T09:00:00.000Z,,2025-11-13T09:00:00.000Z,DIS,デモ電話_Facebook,00_商談再設定フェーズ,,3,1週間
2025-11-07T21:36:41.000Z,2025-11-07T09:00:00.000Z,2025-11-11T09:00:00.000Z,2025-11-11T09:00:00.000Z,DIS,デモ電話_Facebook,99_失注,,4,1週間
2025-11-07T23:37:44.000Z,2025-11-07T09:00:00.000Z,,2025-11-10T09:00:00.000Z,TOP,デモ電話_フリーミアムLP,00_商談再設定フェーズ,,3,1週間
2025-11-08T01:20:56.000Z,2025-11-07T09:00:00.000Z,2025-11-12T09:00:00.000Z,2025-11-12T09:00:00.000Z,TOP,デモ電話_フリーミアムLP,99_失注,,5,1週間
2025-11-08T03:49:44.000Z,2025-11-10T09:00:00.000Z,2025-11-12T09:00:00.000Z,2025-11-12T09:00:00.000Z,TOP,デモ電話_SP_Dパターン,01_商談前準備フェーズ,,2,3日以内
2025-11-08T12:18:48.000Z,2025-11-10T09:00:00.000Z,2025-11-12T09:00:00.000Z,2025-11-12T09:00:00.000Z,LIS,デモ電話_LIS_Google_電話代行,99_失注,,2,3日以内
2025-11-08T15:56:23.000Z,2025-11-13T09:00:00.000Z,2025-11-17T09:00:00.000Z,2025-11-17T09:00:00.000Z,LIS,デモ電話_LIS_Google_電話代行,99_失注,,4,1週間
2025-11-08T18:07:29.000Z,2025-11-19T09:00:00.000Z,,2025-11-20T09:00:00.000Z,DIS,デモ電話_Facebook,99_失注,,1,3日以内
2025-11-08T19:32:00.000Z,2025-11-10T09:00:00.000Z,2025-11-12T09:00:00.000Z,2025-11-12T09:00:00.000Z,LIS,デモ電話_LIS_Google_電話代行,07_契約締結完了,,2,3日以内
2025-11-08T19:51:42.000Z,2025-11-13T09:00:00.000Z,2025-11-13T09:00:00.000Z,2025-11-13T09:00:00.000Z,FAX・EDM,デモ電話_EDM_パターン1,99_失注,,0,1日以内
2025-11-08T21:10:40.000Z,2025-11-11T09:00:00.000Z,2025-11-12T09:00:00.000Z,2025-11-12T09:00:00.000Z,DIS,デモ電話_Facebook,99_失注,,1,3日以内
2025-11-09T06:59:30.000Z,2025-11-10T09:00:00.000Z,,2025-11-11T09:00:00.000Z,LIS,デモ電話_LIS_Google_電話代行,00_商談再設定フェーズ,,1,3日以内
2025-11-09T07:32:12.000Z,2025-11-10T09:00:00.000Z,2025-11-11T09:00:00.000Z,2025-11-11T09:00:00.000Z,LIS,デモ電話_LIS_Google_電話代行,99_失注,,1,3日以内
2025-11-09T15:23:23.000Z,2025-11-25T09:00:00.000Z,2025-11-27T09:00:00.000Z,2025-11-27T09:00:00.000Z,FAX・EDM,デモ電話_EDM_パターン1,99_失注,,2,3日以内
2025-11-09T18:20:27.000Z,2025-11-10T09:00:00.000Z,,2025-11-12T09:00:00.000Z,LIS,デモ電話_LIS_Google_電話代行,00_商談再設定フェーズ,検討中止,2,3日以内
2025-11-09T19:10:53.000Z,2025-11-10T09:00:00.000Z,2025-11-12T09:00:00.000Z,2025-11-12T09:00:00.000Z,DIS,デモ電話_Facebook,06_有料契約申請完了,,2,3日以内
2025-11-09T20:05:16.000Z,2025-11-13T09:00:00.000Z,2025-11-17T09:00:00.000Z,2025-11-17T09:00:00.000Z,TOP,デモ電話_フリーミアムLP,99_失注,,4,1週間
2025-11-09T21:35:06.000Z,2025-11-10T09:00:00.000Z,2025-11-12T09:00:00.000Z,2025-11-12T09:00:00.000Z,TOP,デモ電話_フリーミアムLP,99_失注,,2,3日以内
2025-11-10T16:21:45.000Z,2025-11-10T09:00:00.000Z,2025-11-11T09:00:00.000Z,2025-11-11T09:00:00.000Z,DIS,デモ電話_Facebook,06_有料契約申請完了,,1,3日以内
2025-11-10T17:45:22.000Z,2025-11-10T09:00:00.000Z,2025-11-11T09:00:00.000Z,2025-11-11T09:00:00.000Z,LIS,デモ電話_LIS_Google_広告TOP,99_失注,,1,3日以内
2025-11-10T19:52:05.000Z,2025-11-10T09:00:00.000Z,2025-11-13T09:00:00.000Z,2025-11-13T09:00:00.000Z,LIS,デモ電話_LIS_Google_広告TOP,06_有料契約申請完了,,3,1週間
2025-11-10T22:31:43.000Z,2025-11-10T09:00:00.000Z,2025-11-14T09:00:00.000Z,2025-11-14T09:00:00.000Z,TOP,デモ電話_フリーミアムLP,06_有料契約申請完了,,4,1週間
2025-11-10T23:37:00.000Z,2025-11-10T09:00:00.000Z,2025-11-10T09:00:00.000Z,2025-11-10T09:00:00.000Z,LIS,デモ電話_LIS_Google_IP電話,06_有料契約申請完了,,0,1日以内
2025-11-11T00:34:03.000Z,2025-11-10T09:00:00.000Z,2025-11-11T09:00:00.000Z,2025-11-11T09:00:00.000Z,FAX・EDM,デモ電話_EDM_パターン1,06_有料契約申請完了,,1,3日以内
2025-11-11T00:47:43.000Z,2025-11-10T09:00:00.000Z,2025-11-14T09:00:00.000Z,2025-11-13T09:00:00.000Z,DIS,デモ電話_Facebook,99_失注,,3,1週間
2025-11-11T01:11:49.000Z,2025-11-10T09:00:00.000Z,2025-11-12T09:00:00.000Z,2025-11-12T09:00:00.000Z,DIS,デモ電話_Facebook,99_失注,,2,3日以内
2025-11-11T01:50:44.000Z,2025-11-10T09:00:00.000Z,2025-11-12T09:00:00.000Z,2025-11-12T09:00:00.000Z,LIS,デモ電話_PC_Aパターン,03_ROI合意フェーズ,,2,3日以内
2025-11-11T17:32:17.000Z,2025-11-11T09:00:00.000Z,2025-12-15T09:00:00.000Z,2025-12-15T09:00:00.000Z,FAX・EDM,デモ電話_EDM_パターン1,99_失注,,34,2週間以上
2025-11-11T20:30:51.000Z,2025-11-11T09:00:00.000Z,2025-11-12T09:00:00.000Z,2025-11-12T09:00:00.000Z,,,03_ROI合意フェーズ,,1,3日以内
2025-11-11T20:51:48.000Z,2025-11-11T09:00:00.000Z,2025-11-12T09:00:00.000Z,2025-11-12T09:00:00.000Z,TOP,デモ電話_フリーミアムLP,00_ISアプローチ,,1,3日以内
2025-11-11T21:44:54.000Z,2025-11-11T09:00:00.000Z,2025-11-12T09:00:00.000Z,2025-11-12T09:00:00.000Z,DIS,デモ電話_Facebook,06_有料契約申請完了,,1,3日以内
2025-11-11T22:56:37.000Z,2025-11-12T09:00:00.000Z,2025-11-14T09:00:00.000Z,2025-11-14T09:00:00.000Z,LIS,デモ電話_LIS_Google_広告TOP,99_失注,,2,3日以内
2025-11-11T23:47:44.000Z,2025-11-11T09:00:00.000Z,2025-11-13T09:00:00.000Z,2025-11-13T09:00:00.000Z,LIS,デモ電話_LIS_Yahoo_電話代行,99_失注,,2,3日以内
2025-11-12T02:24:58.000Z,2025-11-11T09:00:00.000Z,2025-11-17T09:00:00.000Z,2025-11-14T09:00:00.000Z,FAX・EDM,デモ電話_FAX_建設,06_有料契約申請完了,,3,1週間
2025-11-12T03:35:41.000Z,2025-11-11T09:00:00.000Z,,2025-11-17T09:00:00.000Z,FAX・EDM,デモ電話_EDM_パターン1,99_失注,金額合わず/見積希望,6,1週間
2025-11-12T06:31:32.000Z,2025-11-12T09:00:00.000Z,2025-11-14T09:00:00.000Z,2025-11-14T09:00:00.000Z,TOP,デモ電話_フリーミアムLP,06_有料契約申請完了,,2,3日以内
2025-11-12T17:59:02.000Z,2025-11-12T09:00:00.000Z,,2025-11-13T09:00:00.000Z,LIS,デモ電話_LIS_Google_広告TOP,99_失注,連絡つかず/音信不通,1,3日以内
2025-11-12T18:23:58.000Z,2025-11-14T09:00:00.000Z,2025-11-17T09:00:00.000Z,2025-11-17T09:00:00.000Z,FAX・EDM,デモ電話_FAX_建設,99_失注,,3,1週間
2025-11-12T19:37:09.000Z,2025-11-12T09:00:00.000Z,2025-11-13T09:00:00.000Z,2025-11-13T09:00:00.000Z,TOP,デモ電話_フリーミアムLP,06_有料契約申請完了,,1,3日以内
2025-11-12T19:48:48.000Z,2025-11-12T09:00:00.000Z,2025-11-12T09:00:00.000Z,2025-11-12T09:00:00.000Z,TOP,デモ電話_フリーミアムLP,06_有料契約申請完了,,0,1日以内
2025-11-12T20:17:30.000Z,2025-11-12T09:00:00.000Z,2025-11-12T09:00:00.000Z,2025-11-12T09:00:00.000Z,LIS,デモ電話_PC_Aパターン,99_失注,,0,1日以内
2025-11-12T22:58:04.000Z,2025-11-12T09:00:00.000Z,,2025-11-14T09:00:00.000Z,TOP,デモ電話_フリーミアムLP,99_失注,連絡つかず/音信不通,2,3日以内
2025-11-12T23:32:22.000Z,2025-11-14T09:00:00.000Z,2025-12-01T09:00:00.000Z,2025-12-01T09:00:00.000Z,TOP,デモ電話_フリーミアムLP,99_失注,,17,2週間以上
2025-11-13T00:12:09.000Z,2025-11-14T09:00:00.000Z,2025-11-17T09:00:00.000Z,2025-11-17T09:00:00.000Z,DIS,デモ電話_Facebook,06_有料契約申請完了,,3,1週間
2025-11-13T01:22:02.000Z,2025-11-14T09:00:00.000Z,2025-11-17T09:00:00.000Z,2025-11-17T09:00:00.000Z,LIS,デモ電話_LIS_Google_広告TOP,05_決裁者合意フェーズ,,3,1週間
2025-11-13T02:47:59.000Z,2025-11-12T09:00:00.000Z,2025-11-13T09:00:00.000Z,2025-11-13T09:00:00.000Z,TOP,デモ電話_フリーミアムLP,06_有料契約申請完了,,1,3日以内
2025-11-13T02:58:55.000Z,2025-11-12T09:00:00.000Z,,2025-11-14T09:00:00.000Z,DIS,デモ電話_Facebook,00_商談再設定フェーズ,,2,3日以内
2025-11-13T05:32:29.000Z,2025-11-26T09:00:00.000Z,2025-11-27T09:00:00.000Z,2025-11-27T09:00:00.000Z,LIS,デモ電話_LIS_Google_広告TOP,99_失注,,1,3日以内
2025-11-13T18:46:13.000Z,2025-11-19T09:00:00.000Z,2025-11-19T09:00:00.000Z,2025-11-19T09:00:00.000Z,DIS,デモ電話_Facebook,99_失注,,0,1日以内
2025-11-13T19:26:39.000Z,2025-11-13T09:00:00.000Z,2025-11-13T09:00:00.000Z,2025-11-13T09:00:00.000Z,FAX・EDM,デモ電話_FAX_不動産(売買),99_失注,,0,1日以内
2025-11-13T19:27:25.000Z,2025-11-13T09:00:00.000Z,2025-11-13T09:00:00.000Z,2025-11-13T09:00:00.000Z,FAX・EDM,デモ電話_FAX_不動産(売買),99_失注,,0,1日以内
2025-11-13T19:51:30.000Z,2025-11-25T09:00:00.000Z,2025-11-26T09:00:00.000Z,2025-11-26T09:00:00.000Z,FAX・EDM,デモ電話_FAX_不動産(売買),99_失注,,1,3日以内
2025-11-13T20:17:42.000Z,2025-11-13T09:00:00.000Z,2025-11-18T09:00:00.000Z,2025-11-18T09:00:00.000Z,TOP,デモ電話_フリーミアムLP,99_失注,,5,1週間
2025-11-13T20:32:31.000Z,2025-11-13T09:00:00.000Z,2025-11-19T09:00:00.000Z,2025-11-19T09:00:00.000Z,LIS,デモ電話_LIS_Yahoo_電話代行,02_ヒアリングフェーズ,,6,1週間
2025-11-13T20:47:51.000Z,2025-11-19T09:00:00.000Z,,2025-12-05T09:00:00.000Z,DIS,デモ電話_Facebook,99_失注,,16,2週間以上
2025-11-13T21:42:02.000Z,2025-11-13T09:00:00.000Z,2025-11-14T09:00:00.000Z,2025-11-14T09:00:00.000Z,TOP,デモ電話_フリーミアムLP,99_失注,,1,3日以内
2025-11-13T23:08:25.000Z,2025-11-13T09:00:00.000Z,2025-11-14T09:00:00.000Z,2025-11-14T09:00:00.000Z,TOP,デモ電話_フリーミアムLP,99_失注,,1,3日以内
2025-11-13T23:18:07.000Z,2025-11-13T09:00:00.000Z,2025-11-17T09:00:00.000Z,2025-11-17T09:00:00.000Z,FAX・EDM,デモ電話_FAX_不動産(売買),99_失注,,4,1週間
2025-11-13T23:20:04.000Z,2025-11-13T09:00:00.000Z,2025-11-19T09:00:00.000Z,2025-11-19T09:00:00.000Z,LIS,デモ電話_LIS_Google_広告TOP,99_失注,,6,1週間
2025-11-13T23:49:12.000Z,2025-11-13T09:00:00.000Z,2025-11-19T09:00:00.000Z,2025-11-18T09:00:00.000Z,TOP,デモ電話_フリーミアムLP,99_失注,,5,1週間
2025-11-14T00:46:21.000Z,2025-11-13T09:00:00.000Z,2025-11-21T09:00:00.000Z,2025-11-21T09:00:00.000Z,FAX・EDM,デモ電話_FAX_不動産(売買),99_失注,,8,2週間以内
2025-11-14T01:19:47.000Z,2025-11-13T09:00:00.000Z,,2025-11-14T09:00:00.000Z,FAX・EDM,デモ電話_FAX_建設,99_失注,連絡つかず/音信不通,1,3日以内
2025-11-14T03:25:12.000Z,2025-11-13T09:00:00.000Z,2025-11-18T09:00:00.000Z,2025-11-17T09:00:00.000Z,FAX・EDM,デモ電話_FAX_建設,99_失注,,4,1週間
2025-11-14T05:38:26.000Z,2025-11-14T09:00:00.000Z,2025-11-14T09:00:00.000Z,2025-11-14T09:00:00.000Z,FAX・EDM,デモ電話_FAX_建設,99_失注,,0,1日以内
2025-11-14T05:39:57.000Z,2025-12-12T09:00:00.000Z,2025-12-16T09:00:00.000Z,2025-12-16T09:00:00.000Z,FAX・EDM,デモ電話_FAX_不動産(売買),99_失注,,4,1週間
2025-11-14T06:42:27.000Z,2025-11-18T09:00:00.000Z,2025-11-19T09:00:00.000Z,2025-11-19T09:00:00.000Z,LIS,デモ電話_LIS_Google_IP電話,99_失注,,1,3日以内
2025-11-14T18:44:31.000Z,2025-11-26T09:00:00.000Z,2025-11-28T09:00:00.000Z,2025-11-28T09:00:00.000Z,LIS,デモ電話_LIS_Google_広告TOP,03_担当者合意フェーズ,,2,3日以内
2025-11-14T19:37:32.000Z,2025-12-10T09:00:00.000Z,2025-12-11T09:00:00.000Z,2025-12-11T09:00:00.000Z,FAX・EDM,デモ電話_FAX_病院・クリニック,99_失注,,1,3日以内
2025-11-14T20:24:38.000Z,2025-11-14T09:00:00.000Z,,2025-11-18T09:00:00.000Z,DIS,デモ電話_Facebook,00_商談再設定フェーズ,連絡つかず/音信不通,4,1週間
2025-11-14T22:47:11.000Z,2025-11-19T09:00:00.000Z,2025-11-20T09:00:00.000Z,2025-11-20T09:00:00.000Z,DIS,デモ電話_Facebook,99_失注,,1,3日以内
2025-11-14T23:22:04.000Z,2025-11-17T09:00:00.000Z,,2025-11-19T09:00:00.000Z,TOP,デモ電話_フリーミアムLP,99_失注,,2,3日以内
2025-11-14T23:26:08.000Z,2025-11-14T09:00:00.000Z,2025-11-17T09:00:00.000Z,2025-11-17T09:00:00.000Z,DIS,デモ電話_Facebook,99_失注,,3,1週間
2025-11-15T02:08:59.000Z,2025-11-18T09:00:00.000Z,2025-11-21T09:00:00.000Z,2025-11-21T09:00:00.000Z,TOP,デモ電話_フリーミアムLP,06_有料契約申請完了,,3,1週間
2025-11-15T02:55:07.000Z,2025-11-14T09:00:00.000Z,2025-11-17T09:00:00.000Z,2025-11-17T09:00:00.000Z,,,06_有料契約申請完了,,3,1週間
2025-11-15T04:52:17.000Z,2025-11-17T09:00:00.000Z,2025-11-19T09:00:00.000Z,2025-11-19T09:00:00.000Z,TOP,デモ電話_フリーミアムLP,99_失注,,2,3日以内
2025-11-15T08:03:40.000Z,2025-12-12T09:00:00.000Z,2025-12-17T09:00:00.000Z,2025-12-17T09:00:00.000Z,TOP,デモ電話_フリーミアムLP,06_有料契約申請完了,,5,1週間
2025-11-15T09:16:57.000Z,2025-11-15T09:00:00.000Z,2025-11-19T09:00:00.000Z,2025-11-19T09:00:00.000Z,DIS,デモ電話_Facebook,99_失注,,4,1週間
2025-11-15T18:03:06.000Z,2025-11-16T09:00:00.000Z,2025-11-17T09:00:00.000Z,2025-11-17T09:00:00.000Z,TOP,デモ電話_フリーミアムLP,06_有料契約申請完了,,1,3日以内
2025-11-15T19:25:07.000Z,2025-11-15T09:00:00.000Z,2025-11-17T09:00:00.000Z,2025-11-17T09:00:00.000Z,TOP,デモ電話_フリーミアムLP,99_失注,,2,3日以内
2025-11-15T19:36:58.000Z,2025-11-15T09:00:00.000Z,2025-11-17T09:00:00.000Z,2025-11-17T09:00:00.000Z,DIS,デモ電話_Facebook,06_有料契約申請完了,,2,3日以内
2025-11-16T20:41:05.000Z,2025-11-16T09:00:00.000Z,2025-11-18T09:00:00.000Z,2025-11-18T09:00:00.000Z,FAX・EDM,デモ電話_FAX_建設,99_失注,,2,3日以内
2025-11-16T22:58:26.000Z,2025-11-26T09:00:00.000Z,2025-12-02T09:00:00.000Z,2025-12-02T09:00:00.000Z,DIS,デモ電話_Facebook,99_失注,,6,1週間
2025-11-17T01:20:45.000Z,2025-11-16T09:00:00.000Z,,2025-11-17T09:00:00.000Z,LIS,デモ電話_LIS_Google_広告TOP,99_失注,金額合わず/見積希望,1,3日以内
2025-11-17T16:41:02.000Z,2025-11-17T09:00:00.000Z,2025-11-18T09:00:00.000Z,2025-11-18T09:00:00.000Z,DIS,デモ電話_Facebook,99_失注,,1,3日以内
2025-11-17T16:54:19.000Z,2026-01-08T09:00:00.000Z,2026-01-08T09:00:00.000Z,2026-01-08T09:00:00.000Z,FAX・EDM,デモ電話_FAX_ホテル,99_失注,,0,1日以内
2025-11-17T18:55:58.000Z,2025-12-09T09:00:00.000Z,2025-12-10T09:00:00.000Z,2025-12-10T09:00:00.000Z,TOP,デモ電話_フリーミアムLP,99_失注,,1,3日以内
2025-11-17T19:30:58.000Z,2025-11-17T09:00:00.000Z,2025-11-17T09:00:00.000Z,2025-11-17T09:00:00.000Z,,,99_失注,,0,1日以内
2025-11-17T19:34:47.000Z,2025-11-17T09:00:00.000Z,,2025-11-20T09:00:00.000Z,DIS,デモ電話_Facebook,00_商談再設定フェーズ,,3,1週間
2025-11-17T23:08:09.000Z,2025-11-17T09:00:00.000Z,2025-11-21T09:00:00.000Z,2025-11-21T09:00:00.000Z,LIS,デモ電話_PC_Aパターン,99_失注,,4,1週間
2025-11-18T00:20:48.000Z,2025-11-17T09:00:00.000Z,2025-11-25T09:00:00.000Z,2025-11-25T09:00:00.000Z,DIS,デモ電話_Facebook,06_有料契約申請完了,,8,2週間以内
2025-11-18T01:09:57.000Z,2025-11-17T09:00:00.000Z,2025-11-17T09:00:00.000Z,2025-11-17T09:00:00.000Z,LIS,デモ電話_LIS_Google_IP電話,99_失注,,0,1日以内
2025-11-18T01:11:18.000Z,2025-11-17T09:00:00.000Z,2025-11-19T09:00:00.000Z,2025-11-19T09:00:00.000Z,TOP,,99_失注,,2,3日以内
2025-11-18T06:03:07.000Z,2025-11-26T09:00:00.000Z,2025-11-27T09:00:00.000Z,2025-11-27T09:00:00.000Z,DIS,デモ電話_Facebook,99_失注,,1,3日以内
2025-11-18T14:07:04.000Z,2025-11-25T09:00:00.000Z,2025-11-26T09:00:00.000Z,2025-11-26T09:00:00.000Z,LIS,デモ電話_LIS_Google_広告TOP,06_有料契約申請完了,,1,3日以内
2025-11-18T17:46:52.000Z,2025-11-18T09:00:00.000Z,2025-11-18T09:00:00.000Z,2025-11-18T09:00:00.000Z,LIS,デモ電話_LIS_Google_電話代行,04_上申内容の合意フェーズ,,0,1日以内
2025-11-19T00:44:52.000Z,2025-11-18T09:00:00.000Z,2025-11-19T09:00:00.000Z,2025-11-19T09:00:00.000Z,TOP,デモ電話_フリーミアムLP,00_ISアプローチ,,1,3日以内
